UTC adjusted datetime Column,GPS_Latitude,GPS_Longitude,Average of Traction_Average,Average of Engine_Torque,Average of GPS_Speed,Sum of Every1000thRow,Sum of Air_Temp_Manifold,Sum of Ambient_Air_Temp,Sum of BEARING_PRESSURE_LEFT_DRIVE,Sum of BEARING_PRESSURE_LEFT_IDLE,Sum of BEARING_PRESSURE_RIGHT_DRIVE,Sum of BEARING_PRESSURE_RIGHT_IDLE,Sum of Boost_Pressure_Left,Sum of Boost_Pressure_Left_Voltage,Sum of Boost_Pressure_Right,Sum of Boost_Pressure_Right_Voltage,Year,Quarter,Month,Day,Sum of Eng_Hours,Sum of Engine_Hours__ECU_,Sum of Engine_RPM,Sum of Engine_Temp,Sum of Expr1,Count of FileDetailId,Sum of G_Force_Lat,Sum of G_Force_Long,Sum of G_Force_Vert,Sum of GPS_Altitude,Year,Quarter,Month,Day,Sum of GPS_Heading,Sum of GPS_Sats_Used,Sum of GPS_Time,Year,Quarter,Month,Day,X devidelineTimeWetBegin,Year,Quarter,Month,Day,Year,Quarter,Month,Day,Vehicle_Id,Sum of Traction_Right,Sum of Traction_Left,Sum of Traction_Diff_radio,Time Video Column,Time second,Time minute,Time hour,Time Column,Sum of Time,Sum of Scroll_Speed_Right,Sum of Scroll_Speed_Left,Sum of Scroll_Speed_Difference,Sum of SCROLL_REVERSE_TABLE_RIGHT,Sum of SCROLL_REVERSE_TABLE_LEFT,Sum of SCROLL_FORWARD_TABLE_RIGHT,Sum of SCROLL_FORWARD_TABLE_LEFT,Sum of RowIndex,Count of MeasurementId,Sum of Main_Hydraulic_Pressure_Right,Sum of Main_Hydraulic_Pressure_Left,Log_Date,Sum of JOY_STICK_RIGHT_REVERSE,Sum of JOY_STICK_RIGHT_FORWARD,Sum of JOY_STICK_LEFT_REVERSE,Sum of JOY_STICK_LEFT_FORWARD,Mud Condition
2025-01-14 12:07:39,-33.214516,116.064415,79.19999694824219,53,1.100000023841858,1,40,27.399999618530273,,10.449999809265137,,7.889999866485596,15.100000381469727,2,13.529999732971191,1.840000033378601,1899,Qtr 4,December,30,8607,,2004,86,118029,1,0.029999999329447746,0.009999999776482582,0,306.20001220703125,1899,Qtr 4,December,30,160.67999267578125,15,40739,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,97.19999694824219,61.29999923706055,0.3693415518345947,1899-12-30 12:07:39,39,07,4,1899-12-30 12:07:39,19475,11.979999542236328,18.850000381469727,,0,0,34.2599983215332,46.43000030517578,429400,1,94.5999984741211,269.3999938964844,15/01/2025,27.899999618530273,31.100000381469727,58.5,58.400001525878906,Unknown
2025-01-14 09:02:05,-33.217823,116.065506,76.30000305175781,66.69999694824219,3.299999952316284,1,43,24.399999618530273,,10.350000381469727,,7.690000057220459,15.90999984741211,2.0799999237060547,14.729999542236328,1.9600000381469727,1899,Qtr 4,December,30,8603.900390625,,1992,87,118029,1,0.10999999940395355,0,-0.029999999329447746,300.6000061035156,1899,Qtr 4,December,30,343.1499938964844,18,10205,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,82.5,70.0999984741211,0.1503030487985322,1899-12-30 09:02:05,05,02,1,1899-12-30 09:02:05,8341,42.79999923706055,52.29999923706055,,53.369998931884766,56.47999954223633,0,0,373900,1,0,143.1999969482422,15/01/2025,-80.80000305175781,-80.30000305175781,-85.80000305175781,-84.69999694824219,Good Run (50%)
2025-01-14 09:00:25,-33.217705,116.065453,92.4000015258789,58.29999923706055,3.5,1,48,24.399999618530273,,9.949999809265137,,7.570000171661377,15.84000015258789,2.069999933242798,14.600000381469727,1.9500000476837158,1899,Qtr 4,December,30,8603.900390625,,1986,88,118029,1,0.029999999329447746,0.009999999776482582,-0.009999999776482582,303,1899,Qtr 4,December,30,164.44000244140625,19,10025,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,95.9000015258789,89,0.07194996262869631,1899-12-30 09:00:25,25,00,1,1899-12-30 09:00:25,8241,39.58000183105469,42.63999938964844,,0,0,51.52000045776367,60,373300,1,0,114.4000015258789,15/01/2025,73.69999694824219,77.19999694824219,100.30000305175781,100.0999984741211,Unknown
2025-01-14 08:59:35,-33.217289,116.065269,94,67.4000015258789,3.799999952316284,1,49,24.5,,9.960000038146973,,7.510000228881836,15.960000038146973,2.0899999141693115,14.770000457763672,1.9700000286102295,1899,Qtr 4,December,30,8603.900390625,,2016,88,118029,1,0.029999999329447746,0.009999999776482582,0,304.6000061035156,1899,Qtr 4,December,30,155.72999572753906,19,5935,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,97.0999984741211,90.9000015258789,0.0638516688534717,1899-12-30 08:59:35,35,59,00,1899-12-30 08:59:35,8191,42.95000076293945,43.060001373291016,,0,0,51.31999969482422,60,373000,1,0,114.5,15/01/2025,73.0999984741211,76.5999984741211,100.30000305175781,100.0999984741211,Unknown
2025-01-14 08:58:45,-33.216827,116.065079,91.4000015258789,60.20000076293945,3.700000047683716,1,49,24.5,,9.869999885559082,,7.539999961853027,15.800000190734863,2.069999933242798,14.579999923706055,1.9500000476837158,1899,Qtr 4,December,30,8603.7998046875,,1980,88,118029,1,0.029999999329447746,0.009999999776482582,-0.009999999776482582,305.5,1899,Qtr 4,December,30,159.9199981689453,19,5845,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,94.0999984741211,88.69999694824219,0.05738577697601119,1899-12-30 08:58:45,45,58,00,1899-12-30 08:58:45,8141,41.9900016784668,43.150001525878906,,0,0,52.97999954223633,60,372700,1,0,136.5,15/01/2025,78.19999694824219,81.19999694824219,100.30000305175781,100.0999984741211,Good Run (50%)
2025-01-14 08:57:52,-33.216385,116.064873,87.5,66.4000015258789,3.0999999046325684,1,50,24.700000762939453,,9.920000076293945,,7.480000019073486,15.949999809265137,2.0899999141693115,14.640000343322754,1.9500000476837158,1899,Qtr 4,December,30,8603.7998046875,,1980,89,118029,1,0.019999999552965164,0.019999999552965164,0.019999999552965164,305.79998779296875,1899,Qtr 4,December,30,162.8699951171875,19,5752,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,86.30000305175781,88.69999694824219,0.027057429301658355,1899-12-30 08:57:52,52,57,00,1899-12-30 08:57:52,8088,39.310001373291016,36.040000915527344,,0,0,51.34000015258789,56.70000076293945,372400,1,0,154.8000030517578,15/01/2025,73.30000305175781,76.69999694824219,89.5999984741211,89.0999984741211,Good Run (50%)
2025-01-14 08:57:32,-33.216221,116.064796,91,79.80000305175781,3.299999952316284,1,50,24.600000381469727,,9.979999542236328,,7.480000019073486,15.6899995803833,2.059999942779541,14.65999984741211,1.9600000381469727,1899,Qtr 4,December,30,8603.7998046875,,1998,89,118029,1,0.029999999329447746,0.029999999329447746,0.03999999910593033,305.3999938964844,1899,Qtr 4,December,30,159.3300018310547,19,5732,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,92.5999984741211,89.5,0.033477305887725795,1899-12-30 08:57:32,32,57,00,1899-12-30 08:57:32,8068,38.95000076293945,38.13999938964844,,0,0,50.630001068115234,57.81999969482422,372300,1,0,218.39999389648438,15/01/2025,70.80000305175781,74.5999984741211,93.19999694824219,92.69999694824219,Dry (70%)
2025-01-14 08:57:12,-33.216057,116.064720,86,66.4000015258789,2.9000000953674316,1,50,24.600000381469727,,9.949999809265137,,7.510000228881836,15.9399995803833,2.0899999141693115,13.90999984741211,1.8799999952316284,1899,Qtr 4,December,30,8603.7998046875,,1950,89,118029,1,0.029999999329447746,0.029999999329447746,0.03999999910593033,305.1000061035156,1899,Qtr 4,December,30,163.2100067138672,19,5712,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,74.80000305175781,97.19999694824219,0.23045261933919708,1899-12-30 08:57:12,12,57,00,1899-12-30 08:57:12,8048,38.779998779296875,30.690000534057617,,0,0,55.380001068115234,52.459999084472656,372200,1,40.400001525878906,147,15/01/2025,85.5999984741211,87.9000015258789,75.5999984741211,75.30000305175781,Good Run (50%)
2025-01-14 08:56:52,-33.215935,116.064674,90.0999984741211,75.5999984741211,2.200000047683716,1,50,24.5,,9.920000076293945,,7.510000228881836,15.569999694824219,2.049999952316284,13.350000381469727,1.8300000429153442,1899,Qtr 4,December,30,8603.7998046875,,2010,89,118029,1,0.03999999910593033,0.05999999865889549,0.09000000357627869,306,1899,Qtr 4,December,30,162.8699951171875,19,5652,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,90.80000305175781,89.5,0.014317213745210833,1899-12-30 08:56:52,52,56,00,1899-12-30 08:56:52,8028,25.549999237060547,26.860000610351562,,0,0,42.36000061035156,51.959999084472656,372100,1,33.70000076293945,262.79998779296875,15/01/2025,46.79999923706055,51,74.4000015258789,74.0999984741211,Unknown
2025-01-14 08:56:32,-33.215805,116.064613,96.5999984741211,90,2.9000000953674316,1,50,24.399999618530273,,9.890000343322754,,7.510000228881836,14.8100004196167,1.9700000286102295,13.630000114440918,1.850000023841858,1899,Qtr 4,December,30,8603.7998046875,,1746,89,118029,1,0.05000000074505806,0.05999999865889549,0.10999999940395355,305.20001220703125,1899,Qtr 4,December,30,159.86000061035156,19,5632,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,95.30000305175781,98,0.027550989267777423,1899-12-30 08:56:32,32,56,00,1899-12-30 08:56:32,8008,32.59000015258789,31.889999389648438,,0,0,50.810001373291016,56.869998931884766,372000,1,5.5,248.3000030517578,15/01/2025,71.4000015258789,75.0999984741211,90,89.5,Dry (70%)
2025-01-14 08:56:12,-33.215664,116.064545,91.5,82.9000015258789,2.700000047683716,1,50,24.299999237060547,,9.989999771118164,,7.480000019073486,15.630000114440918,2.049999952316284,14.399999618530273,1.9299999475479126,1899,Qtr 4,December,30,8603.7998046875,,1944,89,118029,1,0.05000000074505806,0.07999999821186066,0.10999999940395355,305.20001220703125,1899,Qtr 4,December,30,154.1199951171875,19,5612,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,84,99.0999984741211,0.15237132902746003,1899-12-30 08:56:12,12,56,00,1899-12-30 08:56:12,7988,34.279998779296875,33.15999984741211,,0,0,49.15999984741211,55.439998626708984,371900,1,67.9000015258789,217.39999389648438,15/01/2025,66.30000305175781,70.4000015258789,85.19999694824219,84.80000305175781,Super Dry (90%)
2025-01-14 08:55:52,-33.215515,116.064484,100,84,3.0999999046325684,1,50,24.100000381469727,,9.829999923706055,,7.539999961853027,15.449999809265137,2.0399999618530273,14.449999809265137,1.9299999475479126,1899,Qtr 4,December,30,8603.7998046875,,1932,89,118029,1,0.05000000074505806,0.05999999865889549,0.10999999940395355,304.6000061035156,1899,Qtr 4,December,30,160.9199981689453,19,5552,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 08:55:52,52,55,00,1899-12-30 08:55:52,7968,32.81999969482422,32.689998626708984,,0,0,48.20000076293945,55.5,371800,1,95.4000015258789,240.1999969482422,15/01/2025,63.5,67.69999694824219,85.4000015258789,85,Dry (70%)
2025-01-14 08:55:32,-33.215370,116.064423,92.5,74.0999984741211,2.700000047683716,1,49,24,,10.079999923706055,,7.510000228881836,15.729999542236328,2.059999942779541,14.729999542236328,1.9600000381469727,1899,Qtr 4,December,30,8603.7998046875,,2010,88,118029,1,0.029999999329447746,0.03999999910593033,0.07000000029802322,304.5,1899,Qtr 4,December,30,158.02999877929688,19,5532,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,94.5,90.5,0.042328042328042326,1899-12-30 08:55:32,32,55,00,1899-12-30 08:55:32,7948,30.700000762939453,31.049999237060547,,0,0,45.56999969482422,54.119998931884766,371700,1,0,190.60000610351562,15/01/2025,56.20000076293945,60.5,80.80000305175781,80.4000015258789,Unknown
2025-01-14 08:55:12,-33.215233,116.064369,98.5999984741211,85,2.9000000953674316,1,49,24,,9.850000381469727,,7.53000020980835,15,1.9900000095367432,12.239999771118164,1.7100000381469727,1899,Qtr 4,December,30,8603.7998046875,,1878,88,118029,1,0.05000000074505806,0.03999999910593033,0.07000000029802322,304.6000061035156,1899,Qtr 4,December,30,157.10000610351562,19,5512,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,99.5999984741211,97.69999694824219,0.01907632083320343,1899-12-30 08:55:12,12,55,00,1899-12-30 08:55:12,7928,31.559999465942383,31.940000534057617,,0,0,47.65999984741211,56.27000045776367,371600,1,1.399999976158142,280.8999938964844,15/01/2025,61.79999923706055,66.0999984741211,88.0999984741211,87.69999694824219,Dry (70%)
2025-01-14 08:54:52,-33.215096,116.064308,93.9000015258789,72.30000305175781,2.700000047683716,1,48,23.899999618530273,,9.850000381469727,,7.510000228881836,15.800000190734863,2.069999933242798,14.630000114440918,1.9500000476837158,1899,Qtr 4,December,30,8603.7998046875,,1974,88,118029,1,0.009999999776482582,0.05999999865889549,0.07999999821186066,304.5,1899,Qtr 4,December,30,164.55999755859375,19,5452,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,87.80000305175781,0.12199996948242188,1899-12-30 08:54:52,52,54,00,1899-12-30 08:54:52,7908,29.040000915527344,33.220001220703125,,0,0,45.220001220703125,54.04999923706055,371500,1,3.5,265.20001220703125,15/01/2025,55.900001525878906,59.5,80.19999694824219,80,Unknown
2025-01-14 08:54:32,-33.214966,116.064262,99.19999694824219,71.9000015258789,2.5,1,47,23.600000381469727,,9.859999656677246,,7.510000228881836,15.65999984741211,2.059999942779541,14.680000305175781,1.9600000381469727,1899,Qtr 4,December,30,8603.7998046875,,1998,88,118029,1,0.05999999865889549,0.03999999910593033,0.05999999865889549,303.8999938964844,1899,Qtr 4,December,30,156.86000061035156,19,5432,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,98.5,0.015,1899-12-30 08:54:32,32,54,00,1899-12-30 08:54:32,7888,26.719999313354492,27.81999969482422,,0,0,42.060001373291016,52.63999938964844,371400,1,13.199999809265137,256.8999938964844,15/01/2025,46.400001525878906,50.20000076293945,76.4000015258789,76.0999984741211,Unknown
2025-01-14 08:54:12,-33.214844,116.064201,92.80000305175781,66.4000015258789,2.4000000953674316,1,46,23.5,,10.09000015258789,,7.5,15.84000015258789,2.0799999237060547,14.649999618530273,1.9500000476837158,1899,Qtr 4,December,30,8603.7998046875,,1998,88,118029,1,0.03999999910593033,0.019999999552965164,0.029999999329447746,302.6000061035156,1899,Qtr 4,December,30,164.02000427246094,18,5412,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,85.5999984741211,0.14400001525878905,1899-12-30 08:54:12,12,54,00,1899-12-30 08:54:12,7868,25.84000015258789,27.040000915527344,,0,0,42.369998931884766,50.91999816894531,371300,1,3.9000000953674316,261.6000061035156,15/01/2025,47.20000076293945,51,71,70.9000015258789,Unknown
2025-01-14 08:53:52,-33.214737,116.064125,95.5999984741211,85.4000015258789,2.700000047683716,1,44,23.399999618530273,,9.760000228881836,,7.599999904632568,14.829999923706055,1.9700000286102295,13.850000381469727,1.8799999952316284,1899,Qtr 4,December,30,8603.7998046875,,1836,87,118029,1,0.07999999821186066,0.009999999776482582,0.009999999776482582,302.5,1899,Qtr 4,December,30,151.8300018310547,19,5352,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,91.30000305175781,0.08699996948242188,1899-12-30 08:53:52,52,53,00,1899-12-30 08:53:52,7848,27.18000030517578,33.189998626708984,,0,0,45.459999084472656,55.70000076293945,371200,1,0,307,15/01/2025,56.20000076293945,59.900001525878906,86.19999694824219,85.5999984741211,Super Dry (90%)
2025-01-14 08:53:32,-33.214645,116.064026,80.4000015258789,79.9000015258789,1.7999999523162842,1,41,23.200000762939453,,10.640000343322754,,7.400000095367432,16.190000534057617,2.109999895095825,13.880000114440918,1.8799999952316284,1899,Qtr 4,December,30,8603.7001953125,,1998,87,118029,1,0.029999999329447746,0.009999999776482582,0.009999999776482582,303.1000061035156,1899,Qtr 4,December,30,136.02000427246094,19,5332,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,60.79999923706055,100,0.3920000076293945,1899-12-30 08:53:32,32,53,00,1899-12-30 08:53:32,7828,31.59000015258789,19.209999084472656,,0,0,46.290000915527344,44.380001068115234,371100,1,225.8000030517578,132,15/01/2025,59.099998474121094,62.20000076293945,52.400001525878906,52.5,Unknown
2025-01-14 08:52:32,-33.214661,116.064041,90.5,85.30000305175781,2.700000047683716,1,48,23.200000762939453,,9.899999618530273,,7.570000171661377,15.890000343322754,2.0799999237060547,12.970000267028809,1.7899999618530273,1899,Qtr 4,December,30,8603.7001953125,,1944,88,118029,1,0.10999999940395355,0,-0.019999999552965164,302,1899,Qtr 4,December,30,338.29998779296875,19,5232,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,87,94.0999984741211,0.07545163219182942,1899-12-30 08:52:32,32,52,00,1899-12-30 08:52:32,7768,33,31.520000457763672,,50.90999984741211,48.540000915527344,0,0,370800,1,0,170.6999969482422,15/01/2025,-74,-72.69999694824219,-65.0999984741211,-63.599998474121094,Super Dry (90%)
